2024-11-20 12:07:34,298 - INFO - Generated and saved URLs for 504 companies to output_data/company_urls.csv
2024-11-20 12:07:34,299 - INFO - Scraping NVIDIA Corporation (1/504)
2024-11-20 12:07:34,662 - INFO - Fetching URL for A. Brooke Seawell, NVIDIA Corporation, 2024: https://www.salary.com/tools/executive-compensation-calculator/a-brooke-seawell-board-member-of-NVIDIA-CORP?year=2024
2024-11-20 12:07:36,502 - INFO - Fetching URL for Michael G. McCaffery, NVIDIA Corporation, 2024: https://www.salary.com/tools/executive-compensation-calculator/michael-g-mccaffery-board-member-of-NVIDIA-CORP?year=2024
2024-11-20 12:07:36,727 - INFO - Found 12 historical board members for Michael G. McCaffery, NVIDIA Corporation, 2024
2024-11-20 12:07:36,727 - INFO - Fetching URL for Persis S. Drell, NVIDIA Corporation, 2024: https://www.salary.com/tools/executive-compensation-calculator/persis-s-drell-board-member-of-NVIDIA-CORP?year=2024
2024-11-20 12:07:37,004 - INFO - Found 12 historical board members for Persis S. Drell, NVIDIA Corporation, 2024
2024-11-20 12:07:37,004 - INFO - Fetching URL for Robert K. Burgess, NVIDIA Corporation, 2024: https://www.salary.com/tools/executive-compensation-calculator/robert-k-burgess-board-member-of-NVIDIA-CORP?year=2024
2024-11-20 12:07:37,311 - INFO - Found 12 historical board members for Robert K. Burgess, NVIDIA Corporation, 2024
2024-11-20 12:07:37,311 - INFO - Fetching URL for Stephen C. Neal, NVIDIA Corporation, 2024: https://www.salary.com/tools/executive-compensation-calculator/stephen-c-neal-board-member-of-NVIDIA-CORP?year=2024
2024-11-20 12:07:37,652 - INFO - Found 12 historical board members for Stephen C. Neal, NVIDIA Corporation, 2024
2024-11-20 12:07:37,652 - INFO - Fetching URL for Tench Coxe, NVIDIA Corporation, 2024: https://www.salary.com/tools/executive-compensation-calculator/tench-coxe-board-member-of-NVIDIA-CORP?year=2024
2024-11-20 12:07:37,869 - INFO - Found 12 historical board members for Tench Coxe, NVIDIA Corporation, 2024
2024-11-20 12:07:37,870 - INFO - Scraped 13 board members for NVIDIA Corporation in 2024
2024-11-20 12:07:37,870 - INFO - Fetching URL for A. Brooke Seawell, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/a-brooke-seawell-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:38,206 - INFO - Found 11 historical board members for A. Brooke Seawell, NVIDIA Corporation, 2023
2024-11-20 12:07:38,206 - INFO - Fetching URL for Aarti Shah, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/aarti-shah-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:38,481 - INFO - Found 11 historical board members for Aarti Shah, NVIDIA Corporation, 2023
2024-11-20 12:07:38,481 - INFO - Fetching URL for Dawn Hudson, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/dawn-hudson-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:38,736 - INFO - Found 11 historical board members for Dawn Hudson, NVIDIA Corporation, 2023
2024-11-20 12:07:38,736 - INFO - Fetching URL for Harvey C. Jones, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/harvey-c-jones-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:38,970 - INFO - Found 11 historical board members for Harvey C. Jones, NVIDIA Corporation, 2023
2024-11-20 12:07:38,970 - INFO - Fetching URL for John O. Dabiri, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/john-o-dabiri-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:39,198 - INFO - Found 11 historical board members for John O. Dabiri, NVIDIA Corporation, 2023
2024-11-20 12:07:39,198 - INFO - Fetching URL for Mark A. Stevens, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/mark-a-stevens-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:39,472 - INFO - Found 11 historical board members for Mark A. Stevens, NVIDIA Corporation, 2023
2024-11-20 12:07:39,472 - INFO - Fetching URL for Mark L. Perry, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/mark-l-perry-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:39,865 - INFO - Found 11 historical board members for Mark L. Perry, NVIDIA Corporation, 2023
2024-11-20 12:07:39,865 - INFO - Fetching URL for Melissa B. Lora, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/melissa-b-lora-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:40,116 - INFO - Found 12 historical board members for Melissa B. Lora, NVIDIA Corporation, 2023
2024-11-20 12:07:40,116 - INFO - Fetching URL for Michael G. McCaffery, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/michael-g-mccaffery-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:40,393 - INFO - Found 11 historical board members for Michael G. McCaffery, NVIDIA Corporation, 2023
2024-11-20 12:07:40,393 - INFO - Fetching URL for Persis S. Drell, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/persis-s-drell-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:40,682 - INFO - Found 11 historical board members for Persis S. Drell, NVIDIA Corporation, 2023
2024-11-20 12:07:40,682 - INFO - Fetching URL for Robert K. Burgess, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/robert-k-burgess-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:40,916 - INFO - Found 11 historical board members for Robert K. Burgess, NVIDIA Corporation, 2023
2024-11-20 12:07:40,916 - INFO - Fetching URL for Stephen C. Neal, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/stephen-c-neal-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:41,226 - INFO - Found 11 historical board members for Stephen C. Neal, NVIDIA Corporation, 2023
2024-11-20 12:07:41,226 - INFO - Fetching URL for Tench Coxe, NVIDIA Corporation, 2023: https://www.salary.com/tools/executive-compensation-calculator/tench-coxe-board-member-of-NVIDIA-CORP?year=2023
2024-11-20 12:07:41,566 - INFO - Found 11 historical board members for Tench Coxe, NVIDIA Corporation, 2023
2024-11-20 12:07:41,567 - INFO - Scraped 12 board members for NVIDIA Corporation in 2023
2024-11-20 12:07:41,567 - INFO - Fetching URL for A. Brooke Seawell, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/a-brooke-seawell-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:41,820 - INFO - Found 11 historical board members for A. Brooke Seawell, NVIDIA Corporation, 2022
2024-11-20 12:07:41,820 - INFO - Fetching URL for Aarti Shah, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/aarti-shah-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:42,149 - INFO - Found 11 historical board members for Aarti Shah, NVIDIA Corporation, 2022
2024-11-20 12:07:42,149 - INFO - Fetching URL for Dawn Hudson, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/dawn-hudson-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:42,385 - INFO - Found 11 historical board members for Dawn Hudson, NVIDIA Corporation, 2022
2024-11-20 12:07:42,385 - INFO - Fetching URL for Harvey C. Jones, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/harvey-c-jones-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:42,622 - INFO - Found 11 historical board members for Harvey C. Jones, NVIDIA Corporation, 2022
2024-11-20 12:07:42,622 - INFO - Fetching URL for John O. Dabiri, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/john-o-dabiri-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:42,850 - INFO - Found 11 historical board members for John O. Dabiri, NVIDIA Corporation, 2022
2024-11-20 12:07:42,850 - INFO - Fetching URL for Mark A. Stevens, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/mark-a-stevens-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:43,152 - INFO - Found 11 historical board members for Mark A. Stevens, NVIDIA Corporation, 2022
2024-11-20 12:07:43,152 - INFO - Fetching URL for Mark L. Perry, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/mark-l-perry-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:43,404 - INFO - Found 11 historical board members for Mark L. Perry, NVIDIA Corporation, 2022
2024-11-20 12:07:43,404 - INFO - Fetching URL for Melissa B. Lora, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/melissa-b-lora-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:43,653 - INFO - Found 12 historical board members for Melissa B. Lora, NVIDIA Corporation, 2022
2024-11-20 12:07:43,653 - INFO - Fetching URL for Michael G. McCaffery, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/michael-g-mccaffery-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:43,917 - INFO - Found 11 historical board members for Michael G. McCaffery, NVIDIA Corporation, 2022
2024-11-20 12:07:43,918 - INFO - Fetching URL for Persis S. Drell, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/persis-s-drell-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:44,199 - INFO - Found 11 historical board members for Persis S. Drell, NVIDIA Corporation, 2022
2024-11-20 12:07:44,199 - INFO - Fetching URL for Robert K. Burgess, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/robert-k-burgess-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:44,514 - INFO - Found 11 historical board members for Robert K. Burgess, NVIDIA Corporation, 2022
2024-11-20 12:07:44,515 - INFO - Fetching URL for Stephen C. Neal, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/stephen-c-neal-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:44,718 - INFO - Found 11 historical board members for Stephen C. Neal, NVIDIA Corporation, 2022
2024-11-20 12:07:44,718 - INFO - Fetching URL for Tench Coxe, NVIDIA Corporation, 2022: https://www.salary.com/tools/executive-compensation-calculator/tench-coxe-board-member-of-NVIDIA-CORP?year=2022
2024-11-20 12:07:45,032 - INFO - Found 11 historical board members for Tench Coxe, NVIDIA Corporation, 2022
2024-11-20 12:07:45,032 - INFO - Scraped 12 board members for NVIDIA Corporation in 2022
2024-11-20 12:07:45,032 - INFO - Fetching URL for A. Brooke Seawell, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/a-brooke-seawell-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:45,255 - INFO - Found 12 historical board members for A. Brooke Seawell, NVIDIA Corporation, 2021
2024-11-20 12:07:45,255 - INFO - Fetching URL for Aarti Shah, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/aarti-shah-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:45,532 - INFO - Found 12 historical board members for Aarti Shah, NVIDIA Corporation, 2021
2024-11-20 12:07:45,532 - INFO - Fetching URL for Dawn Hudson, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/dawn-hudson-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:45,844 - INFO - Found 12 historical board members for Dawn Hudson, NVIDIA Corporation, 2021
2024-11-20 12:07:45,844 - INFO - Fetching URL for Harvey C. Jones, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/harvey-c-jones-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:46,133 - INFO - Found 12 historical board members for Harvey C. Jones, NVIDIA Corporation, 2021
2024-11-20 12:07:46,133 - INFO - Fetching URL for John O. Dabiri, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/john-o-dabiri-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:46,374 - INFO - Found 12 historical board members for John O. Dabiri, NVIDIA Corporation, 2021
2024-11-20 12:07:46,374 - INFO - Fetching URL for Mark A. Stevens, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/mark-a-stevens-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:46,614 - INFO - Found 12 historical board members for Mark A. Stevens, NVIDIA Corporation, 2021
2024-11-20 12:07:46,614 - INFO - Fetching URL for Mark L. Perry, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/mark-l-perry-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:46,923 - INFO - Found 12 historical board members for Mark L. Perry, NVIDIA Corporation, 2021
2024-11-20 12:07:46,923 - INFO - Fetching URL for Melissa B. Lora, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/melissa-b-lora-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:47,203 - INFO - Found 13 historical board members for Melissa B. Lora, NVIDIA Corporation, 2021
2024-11-20 12:07:47,203 - INFO - Fetching URL for Michael G. McCaffery, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/michael-g-mccaffery-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:47,466 - INFO - Found 12 historical board members for Michael G. McCaffery, NVIDIA Corporation, 2021
2024-11-20 12:07:47,466 - INFO - Fetching URL for Persis S. Drell, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/persis-s-drell-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:47,749 - INFO - Found 12 historical board members for Persis S. Drell, NVIDIA Corporation, 2021
2024-11-20 12:07:47,749 - INFO - Fetching URL for Robert K. Burgess, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/robert-k-burgess-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:48,070 - INFO - Found 12 historical board members for Robert K. Burgess, NVIDIA Corporation, 2021
2024-11-20 12:07:48,070 - INFO - Fetching URL for Stephen C. Neal, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/stephen-c-neal-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:48,384 - INFO - Found 12 historical board members for Stephen C. Neal, NVIDIA Corporation, 2021
2024-11-20 12:07:48,384 - INFO - Fetching URL for Tench Coxe, NVIDIA Corporation, 2021: https://www.salary.com/tools/executive-compensation-calculator/tench-coxe-board-member-of-NVIDIA-CORP?year=2021
2024-11-20 12:07:48,679 - INFO - Found 12 historical board members for Tench Coxe, NVIDIA Corporation, 2021
2024-11-20 12:07:48,680 - INFO - Scraped 13 board members for NVIDIA Corporation in 2021
2024-11-20 12:07:48,680 - INFO - Fetching URL for A. Brooke Seawell, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/a-brooke-seawell-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:48,938 - INFO - Found 10 historical board members for A. Brooke Seawell, NVIDIA Corporation, 2020
2024-11-20 12:07:48,938 - INFO - Fetching URL for Aarti Shah, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/aarti-shah-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:49,284 - INFO - Found 11 historical board members for Aarti Shah, NVIDIA Corporation, 2020
2024-11-20 12:07:49,284 - INFO - Fetching URL for Dawn Hudson, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/dawn-hudson-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:49,601 - INFO - Found 10 historical board members for Dawn Hudson, NVIDIA Corporation, 2020
2024-11-20 12:07:49,602 - INFO - Fetching URL for Harvey C. Jones, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/harvey-c-jones-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:49,851 - INFO - Found 10 historical board members for Harvey C. Jones, NVIDIA Corporation, 2020
2024-11-20 12:07:49,851 - INFO - Fetching URL for John O. Dabiri, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/john-o-dabiri-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:50,094 - INFO - Found 11 historical board members for John O. Dabiri, NVIDIA Corporation, 2020
2024-11-20 12:07:50,094 - INFO - Fetching URL for Mark A. Stevens, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/mark-a-stevens-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:50,354 - INFO - Found 10 historical board members for Mark A. Stevens, NVIDIA Corporation, 2020
2024-11-20 12:07:50,354 - INFO - Fetching URL for Mark L. Perry, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/mark-l-perry-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:50,602 - INFO - Found 10 historical board members for Mark L. Perry, NVIDIA Corporation, 2020
2024-11-20 12:07:50,602 - INFO - Fetching URL for Melissa B. Lora, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/melissa-b-lora-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:50,855 - INFO - Found 11 historical board members for Melissa B. Lora, NVIDIA Corporation, 2020
2024-11-20 12:07:50,855 - INFO - Fetching URL for Michael G. McCaffery, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/michael-g-mccaffery-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:51,136 - INFO - Found 10 historical board members for Michael G. McCaffery, NVIDIA Corporation, 2020
2024-11-20 12:07:51,136 - INFO - Fetching URL for Persis S. Drell, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/persis-s-drell-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:51,422 - INFO - Found 10 historical board members for Persis S. Drell, NVIDIA Corporation, 2020
2024-11-20 12:07:51,422 - INFO - Fetching URL for Robert K. Burgess, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/robert-k-burgess-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:51,722 - INFO - Found 10 historical board members for Robert K. Burgess, NVIDIA Corporation, 2020
2024-11-20 12:07:51,722 - INFO - Fetching URL for Stephen C. Neal, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/stephen-c-neal-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:51,955 - INFO - Found 10 historical board members for Stephen C. Neal, NVIDIA Corporation, 2020
2024-11-20 12:07:51,955 - INFO - Fetching URL for Tench Coxe, NVIDIA Corporation, 2020: https://www.salary.com/tools/executive-compensation-calculator/tench-coxe-board-member-of-NVIDIA-CORP?year=2020
2024-11-20 12:07:52,172 - INFO - Found 10 historical board members for Tench Coxe, NVIDIA Corporation, 2020
2024-11-20 12:07:52,173 - INFO - Scraped 11 board members for NVIDIA Corporation in 2020
2024-11-20 12:07:52,174 - INFO - Fetching URL for A. Brooke Seawell, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/a-brooke-seawell-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:52,412 - INFO - Found 9 historical board members for A. Brooke Seawell, NVIDIA Corporation, 2019
2024-11-20 12:07:52,412 - INFO - Fetching URL for Aarti Shah, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/aarti-shah-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:52,690 - INFO - Found 10 historical board members for Aarti Shah, NVIDIA Corporation, 2019
2024-11-20 12:07:52,690 - INFO - Fetching URL for Dawn Hudson, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/dawn-hudson-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:52,967 - INFO - Found 9 historical board members for Dawn Hudson, NVIDIA Corporation, 2019
2024-11-20 12:07:52,967 - INFO - Fetching URL for Harvey C. Jones, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/harvey-c-jones-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:53,190 - INFO - Found 9 historical board members for Harvey C. Jones, NVIDIA Corporation, 2019
2024-11-20 12:07:53,190 - INFO - Fetching URL for John O. Dabiri, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/john-o-dabiri-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:53,467 - INFO - Found 10 historical board members for John O. Dabiri, NVIDIA Corporation, 2019
2024-11-20 12:07:53,467 - INFO - Fetching URL for Mark A. Stevens, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/mark-a-stevens-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:53,695 - INFO - Found 9 historical board members for Mark A. Stevens, NVIDIA Corporation, 2019
2024-11-20 12:07:53,695 - INFO - Fetching URL for Mark L. Perry, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/mark-l-perry-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:53,921 - INFO - Found 9 historical board members for Mark L. Perry, NVIDIA Corporation, 2019
2024-11-20 12:07:53,921 - INFO - Fetching URL for Melissa B. Lora, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/melissa-b-lora-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:54,196 - INFO - Found 10 historical board members for Melissa B. Lora, NVIDIA Corporation, 2019
2024-11-20 12:07:54,197 - INFO - Fetching URL for Michael G. McCaffery, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/michael-g-mccaffery-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:54,442 - INFO - Found 9 historical board members for Michael G. McCaffery, NVIDIA Corporation, 2019
2024-11-20 12:07:54,442 - INFO - Fetching URL for Persis S. Drell, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/persis-s-drell-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:54,692 - INFO - Found 9 historical board members for Persis S. Drell, NVIDIA Corporation, 2019
2024-11-20 12:07:54,692 - INFO - Fetching URL for Robert K. Burgess, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/robert-k-burgess-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:54,974 - INFO - Found 9 historical board members for Robert K. Burgess, NVIDIA Corporation, 2019
2024-11-20 12:07:54,974 - INFO - Fetching URL for Stephen C. Neal, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/stephen-c-neal-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:55,247 - INFO - Found 10 historical board members for Stephen C. Neal, NVIDIA Corporation, 2019
2024-11-20 12:07:55,247 - INFO - Fetching URL for Tench Coxe, NVIDIA Corporation, 2019: https://www.salary.com/tools/executive-compensation-calculator/tench-coxe-board-member-of-NVIDIA-CORP?year=2019
2024-11-20 12:07:55,539 - INFO - Found 9 historical board members for Tench Coxe, NVIDIA Corporation, 2019
2024-11-20 12:07:55,539 - INFO - Scraped 10 board members for NVIDIA Corporation in 2019
2024-11-20 12:07:55,539 - INFO - Scraping Apple Inc. (2/504)
2024-11-20 12:07:55,839 - INFO - Fetching URL for Al Gore, Apple Inc., 2024: https://www.salary.com/tools/executive-compensation-calculator/al-gore-board-member-of-APPLE-INC?year=2024
2024-11-20 12:07:56,068 - INFO - Found 0 historical board members for Al Gore, Apple Inc., 2024
2024-11-20 12:07:56,068 - INFO - Fetching URL for Alex Gorsky, Apple Inc., 2024: https://www.salary.com/tools/executive-compensation-calculator/alex-gorsky-board-member-of-APPLE-INC?year=2024
2024-11-20 12:07:56,272 - INFO - Found 0 historical board members for Alex Gorsky, Apple Inc., 2024
2024-11-20 12:07:56,272 - INFO - Fetching URL for Andrea Jung, Apple Inc., 2024: https://www.salary.com/tools/executive-compensation-calculator/andrea-jung-board-member-of-APPLE-INC?year=2024
2024-11-20 12:07:56,479 - INFO - Found 0 historical board members for Andrea Jung, Apple Inc., 2024
2024-11-20 12:07:56,479 - INFO - Fetching URL for Art Levinson, Apple Inc., 2024: https://www.salary.com/tools/executive-compensation-calculator/art-levinson-board-member-of-APPLE-INC?year=2024
2024-11-20 12:07:56,688 - INFO - Found 0 historical board members for Art Levinson, Apple Inc., 2024
2024-11-20 12:07:56,688 - INFO - Fetching URL for James Bell, Apple Inc., 2024: https://www.salary.com/tools/executive-compensation-calculator/james-bell-board-member-of-APPLE-INC?year=2024
2024-11-20 12:07:56,898 - INFO - Found 0 historical board members for James Bell, Apple Inc., 2024
2024-11-20 12:07:56,899 - INFO - Fetching URL for Monica Lozano, Apple Inc., 2024: https://www.salary.com/tools/executive-compensation-calculator/monica-lozano-board-member-of-APPLE-INC?year=2024
2024-11-20 12:07:57,110 - INFO - Found 0 historical board members for Monica Lozano, Apple Inc., 2024
2024-11-20 12:07:57,110 - INFO - Fetching URL for Ron Sugar, Apple Inc., 2024: https://www.salary.com/tools/executive-compensation-calculator/ron-sugar-board-member-of-APPLE-INC?year=2024
